dtime,timestamp,open,high,low,close,vwap,volume,trades,pair
2025-01-10 12:00:00,1736510400,92321.0,92384.2,90026.3,91466.8,91397.2,168.4472361,8503,XXBTZEUR
2025-01-10 16:00:00,1736524800,91466.9,93474.4,91114.3,93045.6,92357.9,115.9236798,4500,XXBTZEUR
2025-01-10 20:00:00,1736539200,93045.6,93169.3,92402.0,92503.3,92567.4,21.45367379,2627,XXBTZEUR
2025-01-11 00:00:00,1736553600,92503.3,92503.3,91917.0,91949.0,92109.6,13.38350978,1276,XXBTZEUR
2025-01-11 04:00:00,1736568000,91949.0,92199.5,91629.0,91950.0,92026.4,13.19086144,1672,XXBTZEUR
2025-01-11 08:00:00,1736582400,91950.0,92488.5,91794.3,92360.4,92166.0,18.6577945,2479,XXBTZEUR
2025-01-11 12:00:00,1736596800,92347.9,92373.2,92069.2,92136.1,92186.5,45.9641825,3365,XXBTZEUR
2025-01-11 16:00:00,1736611200,92136.2,92344.3,91770.0,91941.9,92029.7,24.25453699,2613,XXBTZEUR
2025-01-11 20:00:00,1736625600,91941.9,92677.9,91911.5,92251.3,92286.7,16.82757151,2199,XXBTZEUR
2025-01-12 00:00:00,1736640000,92250.5,92341.7,91946.4,92265.2,92119.9,3.89735756,1099,XXBTZEUR
2025-01-12 04:00:00,1736654400,92265.2,92290.6,92000.0,92009.9,92176.9,4.65727627,1337,XXBTZEUR
2025-01-12 08:00:00,1736668800,92009.9,92009.9,91500.0,91938.4,91759.0,24.76299194,2964,XXBTZEUR
2025-01-12 12:00:00,1736683200,91938.4,92998.0,91880.0,92712.9,92444.5,36.11480746,2904,XXBTZEUR
2025-01-12 16:00:00,1736697600,92705.9,92857.1,92235.6,92298.2,92613.4,30.12190749,2487,XXBTZEUR
2025-01-12 20:00:00,1736712000,92298.3,92439.0,91574.5,92249.5,91935.0,32.55181853,2384,XXBTZEUR
2025-01-13 00:00:00,1736726400,92249.6,93599.0,91700.1,92193.5,92441.2,34.13056407,1834,XXBTZEUR
2025-01-13 04:00:00,1736740800,92213.4,92790.5,91241.9,91565.0,91833.2,28.20379197,3613,XXBTZEUR
2025-01-13 08:00:00,1736755200,91565.0,91566.0,89002.0,89060.1,90229.0,165.12347599,10767,XXBTZEUR
2025-01-13 12:00:00,1736769600,89060.1,91164.7,87400.0,90351.1,89044.1,469.74155007,14539,XXBTZEUR
2025-01-13 16:00:00,1736784000,90351.1,90608.0,89393.5,90401.2,90005.3,110.24986557,6201,XXBTZEUR
2025-01-13 20:00:00,1736798400,90416.3,92335.5,90001.9,92100.9,91610.2,79.93421416,3787,XXBTZEUR
2025-01-14 00:00:00,1736812800,92100.9,92944.0,92002.3,92545.0,92397.1,37.54717052,2063,XXBTZEUR
2025-01-14 04:00:00,1736827200,92545.0,93099.1,92434.4,92500.0,92688.9,38.11789462,2944,XXBTZEUR
2025-01-14 08:00:00,1736841600,92500.0,94839.0,92499.9,94131.4,93896.1,159.11735869,6635,XXBTZEUR
2025-01-14 12:00:00,1736856000,94131.4,94665.9,93432.5,93730.1,93952.3,150.87580504,5428,XXBTZEUR
2025-01-14 16:00:00,1736870400,93730.1,94162.9,92736.5,93711.4,93454.2,78.46315945,4074,XXBTZEUR
2025-01-14 20:00:00,1736884800,93715.5,94000.0,93350.1,93689.9,93668.6,28.01351889,2379,XXBTZEUR
2025-01-15 00:00:00,1736899200,93696.1,94600.0,93696.1,94437.0,94262.3,13.3082241,1470,XXBTZEUR
2025-01-15 04:00:00,1736913600,94444.7,94777.0,93920.4,94387.2,94420.5,40.67086415,3191,XXBTZEUR
2025-01-15 08:00:00,1736928000,94387.3,94683.5,93636.8,93900.0,94143.5,58.01847097,4908,XXBTZEUR
2025-01-15 12:00:00,1736942400,93900.0,96527.9,93673.1,96036.0,95562.4,276.64633938,8076,XXBTZEUR
2025-01-15 16:00:00,1736956800,96036.2,97000.0,95868.2,96969.0,96397.6,193.03203313,4814,XXBTZEUR
2025-01-15 20:00:00,1736971200,96969.1,97777.0,96580.4,97499.9,97035.1,113.46405357,4396,XXBTZEUR
2025-01-16 00:00:00,1736985600,97500.0,97796.1,96414.9,96624.0,97168.9,28.3475374,2367,XXBTZEUR
2025-01-16 04:00:00,1737000000,96624.0,97000.0,96553.6,96865.2,96746.3,31.95146343,2886,XXBTZEUR
2025-01-16 08:00:00,1737014400,96876.2,96913.1,95766.4,96353.1,96242.8,127.24362064,5082,XXBTZEUR
2025-01-16 12:00:00,1737028800,96353.1,96862.5,94748.5,96327.0,95884.0,146.8202687,6278,XXBTZEUR
2025-01-16 16:00:00,1737043200,96327.1,97400.0,96276.9,97400.0,96789.3,87.50159653,4851,XXBTZEUR
2025-01-16 20:00:00,1737057600,97400.0,97571.1,96500.0,96994.3,97188.7,65.06639904,3424,XXBTZEUR
2025-01-17 00:00:00,1737072000,96994.3,98888.0,96971.1,98001.9,98164.2,77.29213541,3810,XXBTZEUR
2025-01-17 04:00:00,1737086400,98006.9,98950.1,97938.0,98619.1,98639.0,59.85247514,4260,XXBTZEUR
2025-01-17 08:00:00,1737100800,98619.1,99477.9,98619.0,99285.0,99107.4,167.6635168,7199,XXBTZEUR
2025-01-17 12:00:00,1737115200,99285.1,101000.0,99189.2,100949.9,100176.8,299.79245587,9436,XXBTZEUR
2025-01-17 16:00:00,1737129600,100950.0,102865.1,100915.0,102863.3,101886.8,465.62169363,9918,XXBTZEUR
2025-01-17 20:00:00,1737144000,102863.4,102881.2,101164.0,101164.1,101678.3,193.83909613,6596,XXBTZEUR
2025-01-18 00:00:00,1737158400,101164.1,101644.7,100211.0,100605.0,101122.5,41.62768914,1938,XXBTZEUR
2025-01-18 04:00:00,1737172800,100605.0,100798.5,99600.1,99769.2,100128.5,82.56864633,3994,XXBTZEUR
2025-01-18 08:00:00,1737187200,99769.2,100850.0,99149.9,100636.8,100096.6,100.44950311,4570,XXBTZEUR
2025-01-18 12:00:00,1737201600,100636.8,101777.0,100330.0,101500.0,101002.2,75.59507089,4020,XXBTZEUR
2025-01-18 16:00:00,1737216000,101500.1,101500.1,99969.3,101220.5,100854.9,44.44693892,3673,XXBTZEUR
2025-01-18 20:00:00,1737230400,101223.1,101640.6,100700.0,101466.6,101082.2,29.14095343,2731,XXBTZEUR
2025-01-19 00:00:00,1737244800,101466.6,102179.9,101041.1,101778.4,101681.1,31.6748424,1664,XXBTZEUR
2025-01-19 04:00:00,1737259200,101778.4,102424.0,101173.1,102153.0,102055.0,65.51816999,2599,XXBTZEUR
2025-01-19 08:00:00,1737273600,102153.0,102500.0,100650.0,101500.0,101800.4,112.53710007,6400,XXBTZEUR
2025-01-19 12:00:00,1737288000,101511.6,102750.0,101500.0,102099.9,102196.3,128.57789791,5145,XXBTZEUR
2025-01-19 16:00:00,1737302400,102100.0,103277.0,101749.8,103276.9,102448.3,191.74454977,6166,XXBTZEUR
2025-01-19 20:00:00,1737316800,103277.0,103498.0,96978.3,98550.1,100236.5,497.08743941,15096,XXBTZEUR
2025-01-20 00:00:00,1737331200,98527.6,99250.0,96779.4,98881.0,97825.7,122.36265507,3563,XXBTZEUR
2025-01-20 04:00:00,1737345600,98847.9,105884.0,98510.3,103639.1,103403.7,623.7420909,14318,XXBTZEUR
2025-01-20 08:00:00,1737360000,103651.1,105600.0,103645.0,104686.8,104703.1,416.41147897,13316,XXBTZEUR
2025-01-20 12:00:00,1737374400,104686.9,105076.8,100231.0,100885.6,103164.2,303.55844715,10701,XXBTZEUR
2025-01-20 16:00:00,1737388800,100870.6,102845.4,96800.0,99413.2,99710.7,421.50621097,14460,XXBTZEUR
2025-01-20 20:00:00,1737403200,99468.1,100000.0,97610.0,98011.0,98808.6,170.37489456,4937,XXBTZEUR
2025-01-21 00:00:00,1737417600,98076.7,99223.6,96550.0,99038.1,97590.0,76.03260329,3021,XXBTZEUR
2025-01-21 04:00:00,1737432000,99038.1,99038.1,97351.9,98296.3,98316.7,45.21935176,4384,XXBTZEUR
2025-01-21 08:00:00,1737446400,98296.3,100407.9,98048.8,100205.0,99249.6,103.14178316,6158,XXBTZEUR
2025-01-21 12:00:00,1737460800,100205.1,101245.9,99011.0,99944.3,100079.9,176.07803154,6454,XXBTZEUR
2025-01-21 16:00:00,1737475200,99944.4,102800.0,99853.5,102758.0,101854.8,220.27276186,6204,XXBTZEUR
2025-01-21 20:00:00,1737489600,102761.7,102800.0,101300.1,102008.2,102233.4,95.82021114,3571,XXBTZEUR
2025-01-22 00:00:00,1737504000,102000.7,102049.2,101274.9,101444.1,101608.5,18.60534904,1282,XXBTZEUR
2025-01-22 04:00:00,1737518400,101438.9,101726.4,100882.5,100945.6,101179.9,28.05588034,3199,XXBTZEUR
2025-01-22 08:00:00,1737532800,100945.6,101110.3,100253.1,100618.7,100642.9,73.66162888,4848,XXBTZEUR
2025-01-22 12:00:00,1737547200,100618.7,101152.3,99511.0,100075.2,100350.8,157.21333925,5177,XXBTZEUR
2025-01-22 16:00:00,1737561600,100026.3,100489.0,99223.6,100419.9,99932.8,68.99936043,4198,XXBTZEUR
2025-01-22 20:00:00,1737576000,100429.0,100518.3,99550.1,99650.7,100036.4,39.10614928,2715,XXBTZEUR
2025-01-23 00:00:00,1737590400,99650.7,99731.5,98205.1,98421.3,98926.4,49.2967328,2087,XXBTZEUR
2025-01-23 04:00:00,1737604800,98421.3,98895.8,97650.0,98752.3,98206.9,69.05667551,4294,XXBTZEUR
2025-01-23 08:00:00,1737619200,98752.3,98752.4,97235.9,98000.0,97988.1,155.94859747,5533,XXBTZEUR
2025-01-23 12:00:00,1737633600,98000.0,101830.3,97452.1,101230.1,99863.6,303.08810434,9282,XXBTZEUR
2025-01-23 16:00:00,1737648000,101271.6,102716.8,99285.0,99634.8,101367.4,244.75391033,6471,XXBTZEUR
2025-01-23 20:00:00,1737662400,99634.8,101961.9,98280.0,99803.9,100185.9,294.53807839,6110,XXBTZEUR
2025-01-24 00:00:00,1737676800,99803.9,100031.3,98500.0,99487.9,99270.9,42.50380955,1666,XXBTZEUR
2025-01-24 04:00:00,1737691200,99492.6,100794.3,99423.0,100432.0,100272.9,29.47814738,2865,XXBTZEUR
2025-01-24 08:00:00,1737705600,100432.0,100771.5,100162.1,100561.1,100450.6,62.41085271,4564,XXBTZEUR
2025-01-24 12:00:00,1737720000,100561.3,101396.0,99999.6,100664.4,100687.2,86.37000183,4561,XXBTZEUR
2025-01-24 16:00:00,1737734400,100664.5,101932.4,100466.5,100800.0,101178.0,134.69203358,4009,XXBTZEUR
2025-01-24 20:00:00,1737748800,100800.0,100800.0,99615.8,99954.5,100204.9,95.17459266,3555,XXBTZEUR
2025-01-25 00:00:00,1737763200,99955.0,100321.5,99550.0,100299.8,99772.3,15.43382847,1221,XXBTZEUR
2025-01-25 04:00:00,1737777600,100299.8,100299.8,99383.7,99521.7,99563.2,18.19684427,1802,XXBTZEUR
2025-01-25 08:00:00,1737792000,99521.7,99758.9,99358.1,99754.6,99511.0,26.54736716,2695,XXBTZEUR
2025-01-25 12:00:00,1737806400,99754.6,100000.0,99662.8,99779.1,99844.7,12.08430506,1676,XXBTZEUR
2025-01-25 16:00:00,1737820800,99779.1,100339.8,99779.0,100099.9,100001.7,47.99047326,2077,XXBTZEUR
2025-01-25 20:00:00,1737835200,100100.0,100339.7,99835.8,99857.8,100154.0,20.40203734,1884,XXBTZEUR
2025-01-26 00:00:00,1737849600,99857.8,100339.3,99680.2,100131.4,99940.4,10.69594181,1242,XXBTZEUR
2025-01-26 04:00:00,1737864000,100131.4,100500.0,100097.7,100120.1,100255.9,13.19889913,1442,XXBTZEUR
2025-01-26 08:00:00,1737878400,100120.1,100300.3,99614.9,99953.4,99874.9,30.49860156,2731,XXBTZEUR
2025-01-26 12:00:00,1737892800,99949.7,100143.7,99900.2,100067.2,100005.1,24.68404903,2366,XXBTZEUR
2025-01-26 16:00:00,1737907200,100067.2,100298.8,100000.9,100133.2,100136.6,22.40143538,2604,XXBTZEUR
2025-01-26 20:00:00,1737921600,100133.4,100245.2,98021.0,98048.1,99050.6,81.71917011,3910,XXBTZEUR
2025-01-27 00:00:00,1737936000,98048.1,98685.4,96300.0,96880.1,97248.7,124.236246,4825,XXBTZEUR
2025-01-27 04:00:00,1737950400,96880.1,96880.1,93501.0,94768.1,95092.3,256.2202958,12359,XXBTZEUR
2025-01-27 08:00:00,1737964800,94768.1,94969.0,93650.0,94016.4,94418.7,171.71581997,12659,XXBTZEUR
2025-01-27 12:00:00,1737979200,94016.5,97392.2,93918.2,96433.7,95989.9,205.30015969,9383,XXBTZEUR
2025-01-27 16:00:00,1737993600,96433.7,96483.1,94363.1,95040.0,95123.0,166.35206331,6622,XXBTZEUR
2025-01-27 20:00:00,1738008000,95040.0,97754.0,95040.0,97753.9,96862.6,222.48310698,5047,XXBTZEUR
2025-01-28 00:00:00,1738022400,97754.0,98601.8,97100.2,98395.5,97828.1,43.51602401,1842,XXBTZEUR
2025-01-28 04:00:00,1738036800,98412.8,99082.1,98307.8,98550.6,98778.2,59.0440909,3649,XXBTZEUR
2025-01-28 08:00:00,1738051200,98550.8,98886.4,98117.2,98549.1,98522.1,113.38251884,4980,XXBTZEUR
2025-01-28 12:00:00,1738065600,98549.1,99347.3,97655.6,98530.7,98528.6,134.24374341,4932,XXBTZEUR
2025-01-28 16:00:00,1738080000,98530.7,98857.6,97674.2,98121.1,98208.3,60.15729391,3670,XXBTZEUR
2025-01-28 20:00:00,1738094400,98121.2,98238.9,96120.0,97170.9,96934.7,80.13153117,3975,XXBTZEUR
2025-01-29 00:00:00,1738108800,97170.9,98034.5,97106.3,97746.2,97514.3,10.9740914,1267,XXBTZEUR
2025-01-29 04:00:00,1738123200,97735.0,98580.6,97660.0,98580.5,98108.3,35.77783987,2827,XXBTZEUR
2025-01-29 08:00:00,1738137600,98580.6,98780.0,98200.0,98587.4,98507.5,44.48621814,4205,XXBTZEUR
2025-01-29 12:00:00,1738152000,98587.4,98780.0,97700.0,97869.0,98149.0,70.14501533,4048,XXBTZEUR
2025-01-29 16:00:00,1738166400,97869.1,99674.4,97500.0,99412.8,98447.3,147.02169787,5068,XXBTZEUR
2025-01-29 20:00:00,1738180800,99411.0,100500.0,98714.4,99490.3,99789.2,109.14365068,4402,XXBTZEUR
2025-01-30 00:00:00,1738195200,99502.0,100900.0,99099.0,100859.2,100392.1,34.20257808,1988,XXBTZEUR
2025-01-30 04:00:00,1738209600,100859.2,101299.9,100588.6,100853.6,100967.2,65.86086365,3766,XXBTZEUR
2025-01-30 08:00:00,1738224000,100853.7,101366.1,100731.5,101308.8,101086.5,77.66618988,4769,XXBTZEUR
2025-01-30 12:00:00,1738238400,101308.9,101897.9,100208.0,101217.1,101329.4,177.6834613,5716,XXBTZEUR
2025-01-30 16:00:00,1738252800,101217.1,101677.8,100523.5,101339.8,101121.1,73.74300238,3987,XXBTZEUR
2025-01-30 20:00:00,1738267200,101342.7,101400.0,100700.1,100709.0,101036.0,38.42074078,2734,XXBTZEUR
2025-01-31 00:00:00,1738281600,100711.7,101065.3,100073.9,100466.9,100653.1,46.72044637,1516,XXBTZEUR
2025-01-31 04:00:00,1738296000,100463.2,100776.3,100060.0,100153.2,100374.7,39.69703748,3020,XXBTZEUR
2025-01-31 08:00:00,1738310400,100153.3,101000.0,100115.2,100918.0,100442.6,100.11568973,4788,XXBTZEUR
2025-01-31 12:00:00,1738324800,100914.6,101932.4,100408.0,101390.9,101095.2,89.71595535,4937,XXBTZEUR
2025-01-31 16:00:00,1738339200,101428.9,101579.8,98500.0,98608.0,99816.9,136.82010434,5394,XXBTZEUR
2025-01-31 20:00:00,1738353600,98587.8,98952.3,98000.0,98888.8,98379.7,76.76544649,4248,XXBTZEUR
2025-02-01 00:00:00,1738368000,98888.8,99225.0,98720.0,98720.1,98962.5,15.67255587,1429,XXBTZEUR
2025-02-01 04:00:00,1738382400,98720.1,99038.1,98615.1,98615.1,98857.6,13.52219849,1898,XXBTZEUR
2025-02-01 08:00:00,1738396800,98615.1,98703.5,97971.4,98490.9,98289.4,44.28492714,4049,XXBTZEUR
2025-02-01 12:00:00,1738411200,98490.9,98745.0,98213.2,98554.8,98512.7,25.73231275,3034,XXBTZEUR
2025-02-01 16:00:00,1738425600,98554.8,98743.5,98007.7,98153.8,98412.1,30.20290927,2834,XXBTZEUR
2025-02-01 20:00:00,1738440000,98153.9,98153.9,97100.0,97362.1,97655.9,78.47323054,3905,XXBTZEUR
2025-02-02 00:00:00,1738454400,97362.1,98096.2,96001.3,96017.9,96886.3,55.21725738,2864,XXBTZEUR
2025-02-02 04:00:00,1738468800,96017.9,97255.3,95971.4,96475.1,96458.1,52.07080615,2765,XXBTZEUR
2025-02-02 08:00:00,1738483200,96475.1,96840.6,95393.3,95565.7,96253.3,109.14718445,6219,XXBTZEUR
2025-02-02 12:00:00,1738497600,95565.7,96122.0,94888.0,96038.5,95334.0,119.28702901,6025,XXBTZEUR
2025-02-02 16:00:00,1738512000,96040.9,96054.0,93774.0,95330.9,94579.5,278.36812775,10275,XXBTZEUR
2025-02-02 20:00:00,1738526400,95330.9,95697.1,93939.0,95400.4,94848.0,249.99347606,6792,XXBTZEUR
2025-02-03 00:00:00,1738540800,95400.4,95400.4,89118.4,92111.7,91892.7,462.10012364,14732,XXBTZEUR
2025-02-03 04:00:00,1738555200,92113.6,93499.1,90723.9,93389.1,92212.9,213.2533637,11496,XXBTZEUR
2025-02-03 08:00:00,1738569600,93389.1,93752.8,92773.4,92945.2,93232.1,230.74926634,13530,XXBTZEUR
2025-02-03 12:00:00,1738584000,92945.2,96666.0,91967.2,96110.5,93948.8,344.115009,11493,XXBTZEUR
2025-02-03 16:00:00,1738598400,96110.5,99250.0,95500.2,99250.0,97410.4,277.53539526,10686,XXBTZEUR
2025-02-03 20:00:00,1738612800,99250.0,99319.2,98191.6,98267.5,98841.4,177.52722076,4349,XXBTZEUR
2025-02-04 00:00:00,1738627200,98267.5,98720.2,97654.4,97667.4,98312.5,37.39041064,1606,XXBTZEUR
2025-02-04 04:00:00,1738641600,97667.4,97800.4,95468.5,95567.7,96432.3,103.67739563,5617,XXBTZEUR
2025-02-04 08:00:00,1738656000,95563.7,96374.3,94839.3,96001.0,95438.9,208.25509142,7235,XXBTZEUR
2025-02-04 12:00:00,1738670400,96001.1,97132.0,95000.0,95872.0,96187.2,96.74350233,5770,XXBTZEUR
2025-02-04 16:00:00,1738684800,95872.0,97102.0,95300.0,95300.1,95970.2,64.85331966,4339,XXBTZEUR
2025-02-04 20:00:00,1738699200,95300.1,95750.0,92777.0,94329.8,94052.1,152.09056352,6449,XXBTZEUR
2025-02-05 00:00:00,1738713600,94329.8,95345.7,93672.3,94516.5,94409.6,11.87253578,1628,XXBTZEUR
2025-02-05 04:00:00,1738728000,94510.9,94765.2,93740.8,94170.1,94220.7,20.54105594,3774,XXBTZEUR
2025-02-05 08:00:00,1738742400,94170.9,94405.8,93534.4,94385.8,94010.6,56.07713138,4945,XXBTZEUR
2025-02-05 12:00:00,1738756800,94385.8,95228.7,93900.1,94205.7,94584.1,66.65490967,4819,XXBTZEUR
2025-02-05 16:00:00,1738771200,94205.8,94405.5,92700.0,93600.1,93418.0,69.44679753,5056,XXBTZEUR
2025-02-05 20:00:00,1738785600,93600.1,93953.8,92500.0,92950.0,93090.7,38.43090092,3422,XXBTZEUR
2025-02-06 00:00:00,1738800000,92950.0,93832.9,92811.3,93702.6,93295.1,7.31619507,1382,XXBTZEUR
2025-02-06 04:00:00,1738814400,93702.7,94702.2,93690.1,94619.4,94459.4,24.70362337,3167,XXBTZEUR
2025-02-06 08:00:00,1738828800,94635.3,95708.5,94576.9,95474.6,95113.1,102.52624779,4953,XXBTZEUR
2025-02-06 12:00:00,1738843200,95474.6,95665.7,93619.7,93940.1,94791.6,84.85758537,4981,XXBTZEUR
2025-02-06 16:00:00,1738857600,93948.3,94141.0,92245.4,92500.0,92933.2,91.75104852,5884,XXBTZEUR
2025-02-06 20:00:00,1738872000,92500.1,93511.9,92316.6,93047.5,92941.7,43.2061811,3246,XXBTZEUR
2025-02-07 00:00:00,1738886400,93047.5,94205.6,92994.2,93932.4,93741.2,16.40439598,1638,XXBTZEUR
2025-02-07 04:00:00,1738900800,93934.5,94250.0,93173.8,93182.5,93462.0,35.04183094,3302,XXBTZEUR
2025-02-07 08:00:00,1738915200,93182.5,94222.2,93120.0,94206.0,93744.0,42.92458631,4660,XXBTZEUR
2025-02-07 12:00:00,1738929600,94206.0,96475.2,93926.5,94970.2,95136.0,160.00035489,6345,XXBTZEUR
2025-02-07 16:00:00,1738944000,94988.2,95328.1,93847.2,93880.1,94655.0,75.09813299,3611,XXBTZEUR
2025-02-07 20:00:00,1738958400,93880.1,93880.1,92671.5,93545.4,93062.7,61.77748648,4220,XXBTZEUR
2025-02-08 00:00:00,1738972800,93545.4,93902.1,93402.7,93739.1,93644.9,12.00372025,1297,XXBTZEUR
2025-02-08 04:00:00,1738987200,93739.1,93739.1,92900.0,93276.5,93241.8,10.99396372,2010,XXBTZEUR
2025-02-08 08:00:00,1739001600,93276.6,93351.1,92964.1,93176.0,93141.3,23.50670877,2950,XXBTZEUR
2025-02-08 12:00:00,1739016000,93176.0,93580.0,92843.1,92976.7,93154.6,25.09822188,2959,XXBTZEUR
2025-02-08 16:00:00,1739030400,92974.5,93750.0,92906.5,93640.4,93450.9,31.27328817,2575,XXBTZEUR
2025-02-08 20:00:00,1739044800,93640.4,93733.1,93438.6,93537.6,93570.5,18.47392535,1934,XXBTZEUR
2025-02-09 00:00:00,1739059200,93537.6,94272.4,93496.0,94272.4,93863.0,8.35377193,1228,XXBTZEUR
2025-02-09 04:00:00,1739073600,94279.3,94280.4,93851.3,94093.9,94025.1,4.37599371,1381,XXBTZEUR
2025-02-09 08:00:00,1739088000,94093.9,94250.0,93666.0,93666.1,93932.0,18.30868347,2617,XXBTZEUR
2025-02-09 12:00:00,1739102400,93666.1,93770.0,92888.1,93560.8,93334.2,34.32000068,3216,XXBTZEUR
2025-02-09 16:00:00,1739116800,93555.1,93606.3,93006.0,93141.0,93247.0,29.44162104,2677,XXBTZEUR
2025-02-09 20:00:00,1739131200,93141.0,93749.0,92125.2,93600.1,92715.8,83.49915719,4090,XXBTZEUR
2025-02-10 00:00:00,1739145600,93600.1,94168.0,92522.0,93837.1,93211.2,38.06136271,1774,XXBTZEUR
2025-02-10 04:00:00,1739160000,93837.1,94580.0,93750.0,94509.0,94122.0,59.52810338,4406,XXBTZEUR
2025-02-10 08:00:00,1739174400,94509.0,94909.0,94348.9,94608.0,94647.9,80.12331573,6304,XXBTZEUR
2025-02-10 12:00:00,1739188800,94608.0,95291.7,93970.0,94295.4,94603.5,122.89754954,5045,XXBTZEUR
2025-02-10 16:00:00,1739203200,94294.0,94704.6,94000.1,94520.0,94332.4,38.02248865,3742,XXBTZEUR
2025-02-10 20:00:00,1739217600,94520.0,94611.0,94250.0,94589.0,94438.4,61.62354,2394,XXBTZEUR
2025-02-11 00:00:00,1739232000,94591.5,95200.0,94585.1,94786.1,94913.1,24.17199656,1571,XXBTZEUR
2025-02-11 04:00:00,1739246400,94786.1,95538.0,94702.8,95409.3,95351.4,45.93029874,3283,XXBTZEUR
2025-02-11 08:00:00,1739260800,95409.4,95409.4,94900.0,95140.1,95125.5,74.2636356,4681,XXBTZEUR
2025-02-11 12:00:00,1739275200,95140.1,95140.1,93650.0,93955.8,94351.9,72.4178115,3123,XXBTZEUR
